RECORD_ID,LOADED_AT,ATHLETE_NAME_ORIGINAL,ATHLETE_LAST_NAME,ATHLETE_FIRST_NAME,RELEASE_DATE,YEAR,CLASS,COUNTRY,AGE,RANK,RANK_POINTS,POINTSR1,POINTSR2,POINTSR3,POINTSR4,POINTSR5,POINTSR6,POINTSR7,POINTSR8,POINTSR9,POINTSR10,POINTSR11,POINTSR12,POINTSR13,POINTSR14,POINTSR15,POINTSR16,POINTSR17,POINTSR18,POINTSR19,POINTSR20,POINTSR21,POINTSR22,POINTSR23,POINTSR24,POINTSR25,POINTSR26,POINTSR27,POINTSR28,POINTSR29,POINTSR30,POINTSR31,POINTSR32,POINTSR33,POINTSR34,POINTSR35,POINTSR36,POINTSR37,POINTSR38,POINTSR39,POINTSR40,POINTSR41,POINTSR42,POINTSR43,POINTSR44,POINTSR45,POINTSR46,POINTSR47,POINTSR48,POINTSR49,POINTSR50,POINTSR51,POINTSR52,POINTSR53,POINTSR54,POINTSR55,POINTSR56,POINTSR57,POINTSR58,POINTSR59,POINTSR60,POINTSR61,POINTSR62,POINTSR63,POINTSR64,POINTSR65,POINTSR66,POINTSR67,POINTSR68,POINTSR69,POINTSR70,POINTSR71,POINTSR72,POINTSR73,POINTSR74,POINTSR75,POINTSR76,POINTSR77,POINTSR78,POINTSR79,POINTSR80,POINTSR81,POINTSR82,POINTSR83,POINTSR84,POINTSR85,POINTSR86,POINTSR87,POINTSR88,POINTSR89,POINTSR90,POINTSR91,POINTSR92,POINTSR93,POINTSR94,POINTSR95,POINTSR96,POINTSR97,POINTSR98,POINTSR99,POINTSR100
4f9a3cba28be23abee15a9c24b07976e,1778585356774369,Marcello BEDA,BEDA,Marcello,2015-08-14,2015,MK1,ITA,20,129,58.03,None,None,124.05;ICF World ranking Ivrea 2015; qp:10.63,33.76;World Cup Liptovsky Mikulas 2015; qp:0,None,None,27.73;ICF World ranking Meran 2015; qp:13.67,None,None,None,None,None,None,None,None,None,None,None,None,50.03;ICF World ranking Bratislava 2014; qp:13.02,None,None,None,54.59;ICF World ranking Ivrea 2014; qp:16.33,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
b32ce3b2da7b092017cd2ccf83d6c177,1778585356774369,Marcello BEDA,BEDA,Marcello,2015-07-03,2015,MK1,ITA,20,145,41.53,33.76;World Cup Liptovsky Mikulas 2015; qp:0,None,None,27.73;ICF World ranking Meran 2015; qp:13.67,None,None,None,None,None,None,None,None,None,None,None,None,50.03;ICF World ranking Bratislava 2014; qp:13.02,None,None,None,54.59;ICF World ranking Ivrea 2014; qp:16.33,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
929a6c035228645cf780c54d8d26bfa1,1778585356774369,Marcello BEDA,BEDA,Marcello,2015-06-06,2015,MK1,ITA,20,171,44.12,27.73;ICF World ranking Meran 2015; qp:13.67,None,None,None,None,None,None,None,None,None,None,None,None,50.03;ICF World ranking Bratislava 2014; qp:13.02,None,None,None,54.59;ICF World ranking Ivrea 2014; qp:16.33,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
c9907a7a23b36729318a31a2214fc1f3,1778585356774369,Marcello BEDA,BEDA,Marcello,2014-09-17,2014,MK1,ITA,19,191,59.46,None,50.03;ICF World ranking Bratislava 2014; qp:13.02,None,None,None,54.59;ICF World ranking Ivrea 2014; qp:16.33,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
7973ad327495cda384790748b9c5a790,1778585356774369,Marcello BEDA,BEDA,Marcello,2014-08-15,2014,MK1,ITA,19,246,64.18,None,None,None,54.59;ICF World ranking Ivrea 2014; qp:16.33,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,73.76;ICF World ranking Liptovsky Mikulas 2013; qp:32.78,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
d6945a37910bd3b5b2257679549eb9a6,1778585356774369,Marcello BEDA,BEDA,Marcello,2014-06-20,2014,MK1,ITA,19,354,73.76,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,73.76;ICF World ranking Liptovsky Mikulas 2013; qp:32.78,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
8e810e40f08462e62ee3c9da20b11b0a,1778585356774369,Marcello BEDA,BEDA,Marcello,2014-05-23,2014,MK1,ITA,19,352,73.76,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,73.76;ICF World ranking Liptovsky Mikulas 2013; qp:32.78,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
9c327a4be8f01af5612fdd53ba4ddf83,1778585356774369,Marcello BEDA,BEDA,Marcello,2013-09-11,2013,MK1,ITA,18,376,73.76,None,None,None,None,None,73.76;ICF World ranking Liptovsky Mikulas 2013; qp:32.78,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
d1633ea5829a61d8d50b8b8f1bcbfa0b,1778585356774369,Marcello BEDA,BEDA,Marcello,2013-08-23,2013,MK1,ITA,18,380,73.76,None,None,None,None,73.76;ICF World ranking Liptovsky Mikulas 2013; qp:32.78,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
688ce4afa1c39b5a6ae64aed0b26c7be,1787573484683840,Mathis SOUDI,SOUDI,Mathis,2026-08-21,2026,MK1,MAR,27,75,21.29,None,None,None,20.2;World Championships Oklahoma 2026; qp:0,None,None,24.71;World Cup Augsburg 2026; qp:0,22.07;World Cup Prague 2026; qp:0,22.95;World Cup Tacen 2026; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,23.51;ICF World ranking Ile de la Reunion 2026; qp:11.25,None,None,None,None,None,None,None,None,None,None,20.71;ICF World ranking Epinal 2025; qp:14.43,20.51;ICF World ranking Prague 2025; qp:7.79,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
95da3cebce7a99bde91bacc531aed297,1787573484683840,Mathis SOUDI,SOUDI,Mathis,2026-07-06,2026,MK1,MAR,27,71,21.95,24.71;Team trials Augsburg 2026; qp:0,22.07;Team trials Ceske Budejovice 2026; qp:0,22.95;Team trials Solkan 2026; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,23.51;ICF World ranking Ile de la Reunion 2026; qp:11.25,None,None,None,None,None,None,None,None,None,None,20.71;Team trials Orthez 2025; qp:14.43,20.51;International race Prague 2025; qp:7.79,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,34.47;Olympic Games Paris 2024; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
d04cb17bcbde9580625da126f30db34a,1778586295805429,Mathis SOUDI,SOUDI,Mathis,2026-03-31,2026,MK1,MAR,27,67,20.97,None,None,None,None,None,None,None,23.51;ICF World ranking Ile de la Reunion 2026; qp:11.25,None,None,None,None,None,None,None,None,None,None,20.71;ICF World ranking Epinal 2025; qp:14.43,20.51;ICF World ranking Prague 2025; qp:7.79,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,34.47;Olympic Games Paris 2024; qp:0,None,None,None,33.12;World Cup Prague 2024; qp:0,6.98;World Cup Augsburg 2024; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
a9f036aa04a45027455cf91fa6f04140,1778586295805429,Mathis SOUDI,SOUDI,Mathis,2025-10-15,2025,MK1,MAR,26,63,21.27,None,None,None,20.71;ICF World ranking Epinal 2025; qp:14.43,20.51;ICF World ranking Prague 2025; qp:7.79,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,34.47;Olympic Games Paris 2024; qp:0,None,None,None,33.12;World Cup Prague 2024; qp:0,6.98;World Cup Augsburg 2024; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,36.91;Australian Open Penrith 2024; qp:1.97,25.04;Oceania Championships Penrith 2024; qp:4.68,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
02d9e088fa1fdbaf4e1c279a44014bf2,1778586295805429,Mathis SOUDI,SOUDI,Mathis,2025-09-10,2025,MK1,MAR,26,39,15.5,None,None,20.71;ICF World ranking Epinal 2025; qp:14.43,20.51;ICF World ranking Prague 2025; qp:7.79,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,34.47;Olympic Games Paris 2024; qp:0,None,None,None,33.12;World Cup Prague 2024; qp:0,6.98;World Cup Augsburg 2024; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,36.91;Australian Open Penrith 2024; qp:1.97,25.04;Oceania Championships Penrith 2024; qp:4.68,4.25;World Championships Lee Valley 2023; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4626a8f7815ff0bb30a0d733499e5e09,1778586295805429,Mathis SOUDI,SOUDI,Mathis,2025-07-01,2025,MK1,MAR,26,52,18.2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,34.47;Olympic Games Paris 2024; qp:0,None,None,None,33.12;World Cup Prague 2024; qp:0,6.98;World Cup Augsburg 2024; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,36.91;Australian Open Penrith 2024; qp:1.97,25.04;Oceania Championships Penrith 2024; qp:4.68,None,None,None,None,21.63;World Cup Vaires sur Marne 2023; qp:0,4.25;World Championships Lee Valley 2023; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
0c674bfba0343d41f7ca267d5c6a7e5f,1778586295805429,Mathis SOUDI,SOUDI,Mathis,2025-05-30,2025,MK1,MAR,26,32,13.98,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,34.47;Olympic Games Paris 2024; qp:0,None,None,None,33.12;World Cup Prague 2024; qp:0,6.98;World Cup Augsburg 2024; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,36.91;Australian Open Penrith 2024; qp:1.97,25.04;Oceania Championships Penrith 2024; qp:4.68,None,None,None,None,21.63;World Cup Vaires sur Marne 2023; qp:0,4.25;World Championships Lee Valley 2023; qp:0,None,None,None,None,None,None,None,None,18.41;World Cup Prague 2023; qp:0,18.64;World Cup Augsburg 2023; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
c06384f5529ee0eaff65b63bd7fc8699,1778586295805429,Mathis SOUDI,SOUDI,Mathis,2025-04-03,2025,MK1,MAR,26,31,13.98,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,34.47;Olympic Games Paris 2024; qp:0,None,None,None,33.12;World Cup Prague 2024; qp:0,6.98;World Cup Augsburg 2024; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,36.91;Australian Open Penrith 2024; qp:1.97,25.04;Oceania Championships Penrith 2024; qp:4.68,None,None,None,None,21.63;World Cup Vaires sur Marne 2023; qp:0,4.25;World Championships Lee Valley 2023; qp:0,None,None,None,None,None,None,None,None,None,18.41;World Cup Prague 2023; qp:0,18.64;World Cup Augsburg 2023; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
b0c32ec7e003ef75dcfffe8cae4d957d,1778586295805429,Mathis SOUDI,SOUDI,Mathis,2024-09-25,2024,MK1,MAR,25,29,12.92,None,None,None,34.47;Olympic Games Vaires sur Marne 2024; qp:0,None,None,None,33.12;World Cup Prague 2024; qp:0,6.98;World Cup Augsburg 2024; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,36.91;Australian Open Penrith 2024; qp:1.97,25.04;Oceania Championships Penrith 2024; qp:4.68,None,None,None,None,21.63;World Cup Vaires sur Marne 2023; qp:0,4.25;World Championships Lee Valley 2023; qp:0,None,None,None,None,None,None,None,None,None,18.41;World Cup Prague 2023; qp:0,18.64;World Cup Augsburg 2023; qp:0,None,None,None,None,None,None,None,None,16.33;ICF World ranking Penrith 2023; qp:11.96,21.43;ICF World ranking Penrith 2023; qp:12.02,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
42b638a1568bcef597e2a9832d5def18,1778586295805429,Mathis SOUDI,SOUDI,Mathis,2024-06-20,2024,MK1,MAR,25,28,12.92,None,33.12;World Cup Prague 2024; qp:0,6.98;World Cup Augsburg 2024; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,36.91;Australian Open Penrith 2024; qp:1.97,25.04;Oceania Championships Penrith 2024; qp:4.68,None,None,None,None,21.63;World Cup Vaires sur Marne 2023; qp:0,4.25;World Championships Lee Valley 2023; qp:0,None,None,None,None,None,None,None,None,None,18.41;World Cup Prague 2023; qp:0,18.64;World Cup Augsburg 2023; qp:0,None,None,None,None,None,None,None,None,16.33;ICF World ranking Penrith 2023; qp:11.96,None,None,None,21.25;ICF World ranking Lee Valley 2022; qp:0.96,None,None,24.5;World Cup Pau 2022; qp:0,None,23.54;World Championships Augsburg 2022; qp:0,None,24.62;World Championships Ivrea 2022; qp:19.07,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
62cea333ce4f923609a697cead58e4d0,1778586295805429,Mathis SOUDI,SOUDI,Mathis,2024-05-22,2024,MK1,MAR,25,38,15.78,None,None,None,None,None,None,None,None,None,None,None,None,36.91;Australian Open Penrith 2024; qp:1.97,25.04;Oceania Championships Penrith 2024; qp:4.68,None,None,None,None,21.63;World Cup Vaires sur Marne 2023; qp:0,4.25;World Championships Lee Valley 2023; qp:0,None,None,None,None,None,None,None,None,None,18.41;World Cup Prague 2023; qp:0,18.64;World Cup Augsburg 2023; qp:0,None,None,None,None,None,None,None,None,16.33;ICF World ranking Penrith 2023; qp:11.96,None,None,None,21.25;ICF World ranking Lee Valley 2022; qp:0.96,None,None,24.5;World Cup Pau 2022; qp:0,None,23.54;World Championships Augsburg 2022; qp:0,None,24.62;World Championships Ivrea 2022; qp:19.07,None,None,26.63;World Cup Prague 2022; qp:0,40.19;ICF World ranking Augsburg 2022; qp:2.54,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
6cbceb13a57b221fbe423d25523207da,1778586295805429,Mathis SOUDI,SOUDI,Mathis,2023-11-16,2023,MK1,MAR,24,32,15.78,None,None,None,None,21.63;World Cup Vaires sur Marne 2023; qp:0,4.25;World Championships Lee Valley 2023; qp:0,None,None,None,None,None,None,None,None,None,18.41;World Cup Prague 2023; qp:0,18.64;World Cup Augsburg 2023; qp:0,None,None,None,None,None,None,None,None,16.33;ICF World ranking Penrith 2023; qp:11.96,None,None,None,21.25;ICF World ranking Lee Valley 2022; qp:0.96,None,None,24.5;World Cup Pau 2022; qp:0,None,23.54;World Championships Augsburg 2022; qp:0,24.62;World Championships Ivrea 2022; qp:19.07,None,None,None,26.63;World Cup Prague 2022; qp:0,40.19;ICF World ranking Augsburg 2022; qp:2.54,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
367799a72f4a4b5c198ed62980dedc30,1778586295805429,Mathis SOUDI,SOUDI,Mathis,2023-09-04,2023,MK1,MAR,24,53,19.21,None,None,None,None,None,None,None,None,None,18.41;World Cup Prague 2023; qp:0,18.64;World Cup Augsburg 2023; qp:0,None,None,None,None,None,None,None,None,16.33;ICF World ranking Penrith 2023; qp:11.96,None,None,None,21.25;ICF World ranking Lee Valley 2022; qp:0.96,None,None,24.5;World Cup Pau 2022; qp:0,None,23.54;World Championships Augsburg 2022; qp:0,None,24.62;World Championships Ivrea 2022; qp:19.07,None,None,26.63;World Cup Prague 2022; qp:0,40.19;ICF World ranking Augsburg 2022; qp:2.54,None,None,None,None,None,None,None,None,None,None,None,None,None,None,41.4;World Cup Pau 2021; qp:0,None,24.78;Olympic Games Tokyo 2021; qp:0,None,None,None,36.86;World Championships La Seu 2019; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1ad6ee2d764351dcbb78da781de65d11,1778586295805429,Mathis SOUDI,SOUDI,Mathis,2023-07-03,2023,MK1,MAR,24,50,19.21,None,18.41;World Cup Prague 2023; qp:0,18.64;World Cup Augsburg 2023; qp:0,None,None,None,None,None,None,None,None,16.33;ICF World ranking Penrith 2023; qp:11.96,None,None,None,21.25;ICF World ranking Lee Valley 2022; qp:0.96,None,None,24.5;World Cup Pau 2022; qp:0,None,23.54;World Championships Augsburg 2022; qp:0,24.62;World Championships Ivrea 2022; qp:19.07,None,None,None,26.63;World Cup Prague 2022; qp:0,40.19;ICF World ranking Augsburg 2022; qp:2.54,None,None,None,None,None,None,None,None,None,None,None,None,None,None,41.4;World Cup Pau 2021; qp:0,None,24.78;Olympic Games Tokyo 2021; qp:0,None,None,None,36.86;World Championships La Seu 2019; qp:0,None,None,None,None,None,29.06;ICF World ranking Prague 2019; qp:5.29,None,38.12;World Championships Krakow 2019; qp:14.52,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
0b94e2db684d0e970a09258bf86bbcf7,1778586295805429,Mathis SOUDI,SOUDI,Mathis,2023-05-29,2023,MK1,MAR,24,59,21.41,None,None,None,None,None,None,None,16.33;ICF World ranking Penrith 2023; qp:11.96,None,None,None,21.25;ICF World ranking Lee Valley 2022; qp:0.96,None,None,24.5;World Cup Pau 2022; qp:0,None,23.54;World Championships Augsburg 2022; qp:0,24.62;World Championships Ivrea 2022; qp:19.07,None,None,None,26.63;World Cup Prague 2022; qp:0,40.19;ICF World ranking Augsburg 2022; qp:2.54,None,None,None,None,None,None,None,None,None,None,None,None,None,None,41.4;World Cup Pau 2021; qp:0,None,24.78;Olympic Games Tokyo 2021; qp:0,None,None,None,36.86;World Championships La Seu 2019; qp:0,None,None,None,None,None,29.06;ICF World ranking Prague 2019; qp:5.29,None,38.12;World Championships Krakow 2019; qp:14.52,37.83;World Cup Tacen 2019; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
d9f0df9480cd49a333b0dd1a85af40db,1778586295805429,Mathis SOUDI,SOUDI,Mathis,2022-09-23,2022,MK1,MAR,23,69,23.74,21.25;ICF World ranking Lee Valley 2022; qp:0.96,None,None,24.5;World Cup Pau 2022; qp:0,None,23.54;World Championships Augsburg 2022; qp:0,24.62;World Championships Ivrea 2022; qp:19.07,None,None,None,26.63;World Cup Prague 2022; qp:0,40.19;ICF World ranking Augsburg 2022; qp:2.54,None,None,None,None,None,None,None,None,None,None,None,None,None,None,41.4;World Cup Pau 2021; qp:0,None,24.78;Olympic Games Tokyo 2021; qp:0,None,None,None,36.86;World Championships La Seu 2019; qp:0,None,None,None,None,None,29.06;ICF World ranking Prague 2019; qp:5.29,None,38.12;World Championships Krakow 2019; qp:14.52,37.83;World Cup Tacen 2019; qp:0,None,None,None,None,None,None,34.28;Pyrenees Cup La Seu 2019; qp:5.77,32.73;Pyrenees Cup Pau 2019; qp:5.68,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2071d47b90a0a2c10a36c6ff605bddba,1778586295805429,Mathis SOUDI,SOUDI,Mathis,2022-08-01,2022,MK1,MAR,23,73,25.42,None,23.54;World Championships Augsburg 2022; qp:0,24.62;World Championships Ivrea 2022; qp:19.07,None,None,None,26.63;World Cup Prague 2022; qp:0,40.19;ICF World ranking Augsburg 2022; qp:2.54,None,None,None,None,None,None,None,None,None,None,None,None,None,None,41.4;World Cup Pau 2021; qp:0,None,24.78;Olympic Games Tokyo 2021; qp:0,None,None,None,36.86;World Championships La Seu 2019; qp:0,None,None,None,None,None,29.06;ICF World ranking Prague 2019; qp:5.29,38.12;World Championships Krakow 2019; qp:14.52,None,37.83;World Cup Tacen 2019; qp:0,None,None,None,None,None,None,34.28;Pyrenees Cup La Seu 2019; qp:5.77,32.73;Pyrenees Cup Pau 2019; qp:5.68,None,None,None,None,None,None,None,None,None,28.91;World Cup La Seu 2018; qp:0,27.51;World Cup Tacen 2018; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
c73a71a2a84ac622360f58f66c07d407,1778586295805429,Mathis SOUDI,SOUDI,Mathis,2022-05-01,2022,MK1,MAR,23,86,28.6,None,None,None,None,None,None,None,None,None,None,None,None,41.4;World Cup Pau 2021; qp:0,None,24.78;Olympic Games Tokyo 2021; qp:0,None,None,None,36.86;World Championships La Seu 2019; qp:0,None,None,None,None,None,29.06;ICF World ranking Prague 2019; qp:5.29,None,38.12;World Championships Krakow 2019; qp:14.52,37.83;World Cup Tacen 2019; qp:0,None,None,None,None,None,None,34.28;Pyrenees Cup La Seu 2019; qp:5.77,32.73;Pyrenees Cup Pau 2019; qp:5.68,None,None,None,None,None,None,None,None,None,28.91;World Cup La Seu 2018; qp:0,27.51;World Cup Tacen 2018; qp:0,None,None,None,None,None,None,34.49;World Championships Ivrea 2018; qp:11.94,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
d509c683ce3f0a595de30f1ea06d08aa,1778586295805429,Mathis SOUDI,SOUDI,Mathis,2021-11-01,2021,MK1,MAR,22,91,28.6,None,41.4;World Cup Pau 2021; qp:0,None,24.78;Olympic Games Tokyo 2021; qp:0,None,None,None,36.86;World Championships La Seu 2019; qp:0,None,None,None,None,None,29.06;ICF World ranking Prague 2019; qp:5.29,38.12;World Championships Krakow 2019; qp:14.52,None,37.83;World Cup Tacen 2019; qp:0,None,None,None,None,None,None,34.28;Pyrenees Cup La Seu 2019; qp:5.77,32.73;Pyrenees Cup Pau 2019; qp:5.68,None,None,None,None,None,None,None,None,None,28.91;World Cup La Seu 2018; qp:0,27.51;World Cup Tacen 2018; qp:0,None,None,None,None,None,None,34.49;World Championships Ivrea 2018; qp:11.94,None,None,None,None,32.75;Pyrenees Cup Pau 2018; qp:13.9,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
e0d36bf27a2d9a5ef55903aec934a47b,1778586295805429,Mathis SOUDI,SOUDI,Mathis,2021-09-10,2021,MK1,MAR,22,90,28.6,41.4;World Cup Pau 2021; qp:0,None,24.78;Olympic Games Tokyo 2021; qp:0,None,None,None,36.86;World Championships La Seu 2019; qp:0,None,None,None,None,None,29.06;ICF World ranking Prague 2019; qp:5.29,38.12;World Championships Krakow 2019; qp:14.52,None,37.83;World Cup Tacen 2019; qp:0,None,None,None,None,None,None,34.28;Pyrenees Cup La Seu 2019; qp:5.77,32.73;Pyrenees Cup Pau 2019; qp:5.68,None,None,None,None,None,None,None,None,None,28.91;World Cup La Seu 2018; qp:0,27.51;World Cup Tacen 2018; qp:0,None,None,None,None,None,None,34.49;World Championships Ivrea 2018; qp:11.94,None,None,None,None,32.75;Pyrenees Cup Pau 2018; qp:13.9,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
